(5,2,9,15)
(5,2,9,16)
(5,2,9,17)
(5,2,9,18)
(5,2,9,19)
(5,2,9,20)
(5,2,10,1)
(5,2,10,2)
(5,2,10,3)
(5,2,10,4)
(5,2,10,5)
(5,2,10,6)
(5,2,10,7)
(5,2,10,8)
(5,2,10,9)
(5,2,10,10)
(5,2,10,11)
(5,2,10,12)
(5,2,10,13)
(5,2,10,14)
(5,2,10,15)
(5,2,10,16)
(5,2,10,17)
(5,2,10,18)
(5,2,10,19)
(5,2,10,20)
(5,3,6,1)
(5,3,6,2)
(5,3,6,3)
(5,3,6,4)
(5,3,6,5)
(5,3,6,6)
(5,3,6,7)
(5,3,6,8)
(5,3,6,9)
(5,3,6,10)
(5,3,6,11)
(5,3,6,12)
(5,3,6,13)
(5,3,6,14)
(5,3,6,15)
(5,3,6,16)
(5,3,6,17)
(5,3,6,18)
(5,3,6,19)
(5,3,6,20)
(5,3,7,1)
(5,3,7,2)
(5,3,7,3)
(5,3,7,4)
(5,3,7,5)
(5,3,7,6)
(5,3,7,7)
(5,3,7,8)
(5,3,7,9)
(5,3,7,10)
(5,3,7,11)
(5,3,7,12)
(5,3,7,13)
(5,3,7,14)
(5,3,7,15)
(5,3,7,16)
(5,3,7,17)
(5,3,7,18)
(5,3,7,19)
(5,3,7,20)
(5,3,8,1)
(5,3,8,2)
(5,3,8,3)
(5,3,8,4)
(5,3,8,5)
(5,3,8,6)
(5,3,8,7)
(5,3,8,8)
(5,3,8,9)
(5,3,8,10)
(5,3,8,11)
(5,3,8,12)
(5,3,8,13)
(5,3,8,14)
(5,3,8,15)
(5,3,8,16)
(5,3,8,17)
(5,3,8,18)
(5,3,8,19)
(5,3,8,20)
(5,3,9,1)
(5,3,9,2)
(5,3,9,3)
(5,3,9,4)
(5,3,9,5)
(5,3,9,6)
(5,3,9,7)
(5,3,9,8)
(5,3,9,9)
(5,3,9,10)
(5,3,9,11)
(5,3,9,12)
(5,3,9,13)
(5,3,9,14)
(5,3,9,15)
(5,3,9,16)
(5,3,9,17)
(5,3,9,18)
(5,3,9,19)
(5,3,9,20)
(5,3,10,1)
(5,3,10,2)
(5,3,10,3)
(5,3,10,4)
(5,3,10,5)
(5,3,10,6)
(5,3,10,7)
(5,3,10,8)
(5,3,10,9)
(5,3,10,10)
(5,3,10,11)
(5,3,10,12)
(5,3,10,13)
(5,3,10,14)
(5,3,10,15)
(5,3,10,16)
(5,3,10,17)
(5,3,10,18)
(5,3,10,19)
(5,3,10,20)
(5,4,6,1)
(5,4,6,2)
(5,4,6,3)
(5,4,6,4)
(5,4,6,5)
(5,4,6,6)
(5,4,6,7)
(5,4,6,8)
(5,4,6,9)
(5,4,6,10)
(5,4,6,11)
(5,4,6,12)
(5,4,6,13)
(5,4,6,14)
(5,4,6,15)
(5,4,6,16)
(5,4,6,17)
(5,4,6,18)
(5,4,6,19)
(5,4,6,20)
(5,4,7,1)
(5,4,7,2)
(5,4,7,3)
(5,4,7,4)
(5,4,7,5)
(5,4,7,6)
(5,4,7,7)
(5,4,7,8)
(5,4,7,9)
(5,4,7,10)
(5,4,7,11)
(5,4,7,12)
(5,4,7,13)
(5,4,7,14)
(5,4,7,15)
(5,4,7,16)
(5,4,7,17)
(5,4,7,18)
(5,4,7,19)
(5,4,7,20)
(5,4,8,1)
(5,4,8,2)
(5,4,8,3)
(5,4,8,4)
(5,4,8,5)
(5,4,8,6)
(5,4,8,7)
(5,4,8,8)
(5,4,8,9)
(5,4,8,10)
(5,4,8,11)
(5,4,8,12)
(5,4,8,13)
(5,4,8,14)
(5,4,8,15)
(5,4,8,16)
(5,4,8,17)
(5,4,8,18)
(5,4,8,19)
(5,4,8,20)
(5,4,9,1)
(5,4,9,2)
(5,4,9,3)
(5,4,9,4)
(5,4,9,5)
(5,4,9,6)
(5,4,9,7)
(5,4,9,8)
(5,4,9,9)
(5,4,9,10)
(5,4,9,11)
(5,4,9,12)
(5,4,9,13)
(5,4,9,14)
(5,4,9,15)
(5,4,9,16)
(5,4,9,17)
(5,4,9,18)
(5,4,9,19)
(5,4,9,20)
(5,4,10,1)
(5,4,10,2)
(5,4,10,3)
(5,4,10,4)
(5,4,10,5)
(5,4,10,6)
(5,4,10,7)
(5,4,10,8)
(5,4,10,9)
(5,4,10,10)
(5,4,10,11)
(5,4,10,12)
(5,4,10,13)
(5,4,10,14)
(5,4,10,15)
(5,4,10,16)
(5,4,10,17)
(5,4,10,18)
(5,4,10,19)
(5,4,10,20)
(5,5,6,1)
(5,5,6,2)
(5,5,6,3)
(5,5,6,4)
(5,5,6,5)
(5,5,6,6)
(5,5,6,7)
(5,5,6,8)
(5,5,6,9)
(5,5,6,10)
(5,5,6,11)
(5,5,6,12)
(5,5,6,13)
(5,5,6,14)
(5,5,6,15)
(5,5,6,16)
(5,5,6,17)
(5,5,6,18)
(5,5,6,19)
(5,5,6,20)
(5,5,7,1)
(5,5,7,2)
(5,5,7,3)
(5,5,7,4)
(5,5,7,5)
(5,5,7,6)
(5,5,7,7)
(5,5,7,8)
(5,5,7,9)
(5,5,7,10)
(5,5,7,11)
(5,5,7,12)
(5,5,7,13)
(5,5,7,14)
(5,5,7,15)
(5,5,7,16)
(5,5,7,17)
(5,5,7,18)
(5,5,7,19)
(5,5,7,20)
(5,5,8,1)
(5,5,8,2)
(5,5,8,3)
(5,5,8,4)
(5,5,8,5)
(5,5,8,6)
(5,5,8,7)
(5,5,8,8)
(5,5,8,9)
(5,5,8,10)
(5,5,8,11)
(5,5,8,12)
(5,5,8,13)
(5,5,8,14)
(5,5,8,15)
(5,5,8,16)
(5,5,8,17)
(5,5,8,18)
(5,5,8,19)
(5,5,8,20)
(5,5,9,1)
(5,5,9,2)
(5,5,9,3)
(5,5,9,4)
(5,5,9,5)
(5,5,9,6)
(5,5,9,7)
(5,5,9,8)
(5,5,9,9)
(5,5,9,10)
(5,5,9,11)
(5,5,9,12)
(5,5,9,13)
(5,5,9,14)
(5,5,9,15)
(5,5,9,16)
(5,5,9,17)
(5,5,9,18)
(5,5,9,19)
(5,5,9,20)
(5,5,10,1)
(5,5,10,2)
(5,5,10,3)
(5,5,10,4)
(5,5,10,5)
(5,5,10,6)
(5,5,10,7)
(5,5,10,8)
(5,5,10,9)
(5,5,10,10)
(5,5,10,11)
(5,5,10,12)
(5,5,10,13)
(5,5,10,14)
(5,5,10,15)
(5,5,10,16)
(5,5,10,17)
(5,5,10,18)
(5,5,10,19)
(5,5,10,20)
(5,6,6,1)
(5,6,6,2)
(5,6,6,3)
(5,6,6,4)
(5,6,6,5)
(5,6,6,6)
(5,6,6,7)
(5,6,6,8)
(5,6,6,9)
(5,6,6,10)
(5,6,6,11)
(5,6,6,12)
(5,6,6,13)
(5,6,6,14)
(5,6,6,15)
(5,6,6,16)
(5,6,6,17)
(5,6,6,18)
(5,6,6,19)
(5,6,6,20)
(5,6,7,1)
(5,6,7,2)
(5,6,7,3)
(5,6,7,4)
(5,6,7,5)
(5,6,7,6)
(5,6,7,7)
(5,6,7,8)
(5,6,7,9)
(5,6,7,10)
(5,6,7,11)
(5,6,7,12)
(5,6,7,13)
(5,6,7,14)
(5,6,7,15)
(5,6,7,16)
(5,6,7,17)
(5,6,7,18)
(5,6,7,19)
(5,6,7,20)
(5,6,8,1)
(5,6,8,2)
(5,6,8,3)
(5,6,8,4)
(5,6,8,5)
(5,6,8,6)
(5,6,8,7)
(5,6,8,8)
(5,6,8,9)
(5,6,8,10)
(5,6,8,11)
(5,6,8,12)
(5,6,8,13)
(5,6,8,14)
(5,6,8,15)
(5,6,8,16)
(5,6,8,17)
(5,6,8,18)
(5,6,8,19)
(5,6,8,20)
(5,6,9,1)
(5,6,9,2)
(5,6,9,3)
(5,6,9,4)
(5,6,9,5)
(5,6,9,6)
(5,6,9,7)
(5,6,9,8)
(5,6,9,9)
(5,6,9,10)
(5,6,9,11)
(5,6,9,12)
(5,6,9,13)
(5,6,9,14)
(5,6,9,15)
(5,6,9,16)
(5,6,9,17)
(5,6,9,18)
(5,6,9,19)
(5,6,9,20)
(5,6,10,1)
(5,6,10,2)
(5,6,10,3)
(5,6,10,4)
(5,6,10,5)
(5,6,10,6)
(5,6,10,7)
(5,6,10,8)
(5,6,10,9)
(5,6,10,10)
(5,6,10,11)
(5,6,10,12)
(5,6,10,13)
(5,6,10,14)
(5,6,10,15)
(5,6,10,16)
(5,6,10,17)
(5,6,10,18)
(5,6,10,19)
(5,6,10,20)
(5,7,6,1)
(5,7,6,2)
(5,7,6,3)
(5,7,6,4)
(5,7,6,5)
(5,7,6,6)
(5,7,6,7)
(5,7,6,8)
(5,7,6,9)
(5,7,6,10)
(5,7,6,11)
(5,7,6,12)
(5,7,6,13)
(5,7,6,14)
(5,7,6,15)
(5,7,6,16)
(5,7,6,17)
(5,7,6,18)
(5,7,6,19)
(5,7,6,20)
(5,7,7,1)
(5,7,7,2)
(5,7,7,3)
(5,7,7,4)
(5,7,7,5)
(5,7,7,6)
(5,7,7,7)
(5,7,7,8)
(5,7,7,9)
(5,7,7,10)
(5,7,7,11)
(5,7,7,12)
(5,7,7,13)
(5,7,7,14)
(5,7,7,15)
(5,7,7,16)
(5,7,7,17)
(5,7,7,18)
(5,7,7,19)
(5,7,7,20)
(5,7,8,1)
(5,7,8,2)
(5,7,8,3)
(5,7,8,4)
(5,7,8,5)
(5,7,8,6)
(5,7,8,7)
(5,7,8,8)
(5,7,8,9)
(5,7,8,10)
(5,7,8,11)
(5,7,8,12)
(5,7,8,13)
(5,7,8,14)
(5,7,8,15)
(5,7,8,16)
(5,7,8,17)
(5,7,8,18)
(5,7,8,19)
(5,7,8,20)
(5,7,9,1)
(5,7,9,2)
(5,7,9,3)
(5,7,9,4)
(5,7,9,5)
(5,7,9,6)
(5,7,9,7)
(5,7,9,8)
(5,7,9,9)
(5,7,9,10)
(5,7,9,11)
(5,7,9,12)
(5,7,9,13)
(5,7,9,14)
(5,7,9,15)
(5,7,9,16)
(5,7,9,17)
(5,7,9,18)
(5,7,9,19)
(5,7,9,20)
(5,7,10,1)
(5,7,10,2)
(5,7,10,3)
(5,7,10,4)
(5,7,10,5)
(5,7,10,6)
(5,7,10,7)
(5,7,10,8)
(5,7,10,9)
(5,7,10,10)
(5,7,10,11)
(5,7,10,12)
(5,7,10,13)
(5,7,10,14)
(5,7,10,15)
(5,7,10,16)
(5,7,10,17)
(5,7,10,18)
(5,7,10,19)
(5,7,10,20)
(5,8,6,1)
(5,8,6,2)
(5,8,6,3)
(5,8,6,4)
(5,8,6,5)
(5,8,6,6)
(5,8,6,7)
(5,8,6,8)
(5,8,6,9)
(5,8,6,10)
(5,8,6,11)
(5,8,6,12)
(5,8,6,13)
(5,8,6,14)
(5,8,6,15)
(5,8,6,16)
(5,8,6,17)
(5,8,6,18)
(5,8,6,19)
(5,8,6,20)
(5,8,7,1)
(5,8,7,2)
(5,8,7,3)
(5,8,7,4)
(5,8,7,5)
(5,8,7,6)
(5,8,7,7)
(5,8,7,8)
(5,8,7,9)
(5,8,7,10)
(5,8,7,11)
(5,8,7,12)
(5,8,7,13)
(5,8,7,14)
(5,8,7,15)
(5,8,7,16)
(5,8,7,17)
(5,8,7,18)
(5,8,7,19)
(5,8,7,20)
(5,8,8,1)
(5,8,8,2)
(5,8,8,3)
(5,8,8,4)
(5,8,8,5)
(5,8,8,6)
(5,8,8,7)
(5,8,8,8)
(5,8,8,9)
(5,8,8,10)
(5,8,8,11)
(5,8,8,12)
(5,8,8,13)
(5,8,8,14)
(5,8,8,15)
(5,8,8,16)
(5,8,8,17)
(5,8,8,18)
(5,8,8,19)
(5,8,8,20)
(5,8,9,1)
(5,8,9,2)
(5,8,9,3)
(5,8,9,4)
(5,8,9,5)
(5,8,9,6)
(5,8,9,7)
(5,8,9,8)
(5,8,9,9)
(5,8,9,10)
(5,8,9,11)
(5,8,9,12)
(5,8,9,13)
(5,8,9,14)
(5,8,9,15)
(5,8,9,16)
(5,8,9,17)
(5,8,9,18)
(5,8,9,19)
(5,8,9,20)
(5,8,10,1)
(5,8,10,2)
(5,8,10,3)
(5,8,10,4)
(5,8,10,5)
(5,8,10,6)
(5,8,10,7)
(5,8,10,8)
(5,8,10,9)
(5,8,10,10)
(5,8,10,11)
(5,8,10,12)
(5,8,10,13)
(5,8,10,14)
(5,8,10,15)
(5,8,10,16)
(5,8,10,17)
(5,8,10,18)
(5,8,10,19)
(5,8,10,20)
(5,9,6,1)
(5,9,6,2)
(5,9,6,3)
(5,9,6,4)
(5,9,6,5)
(5,9,6,6)
(5,9,6,7)
(5,9,6,8)
(5,9,6,9)
(5,9,6,10)
(5,9,6,11)
(5,9,6,12)
(5,9,6,13)
(5,9,6,14)
(5,9,6,15)
(5,9,6,16)
(5,9,6,17)
(5,9,6,18)
(5,9,6,19)
(5,9,6,20)
(5,9,7,1)
(5,9,7,2)
(5,9,7,3)
(5,9,7,4)
(5,9,7,5)
(5,9,7,6)
(5,9,7,7)
(5,9,7,8)
(5,9,7,9)
(5,9,7,10)
(5,9,7,11)
(5,9,7,12)
(5,9,7,13)
(5,9,7,14)
(5,9,7,15)
(5,9,7,16)
(5,9,7,17)
(5,9,7,18)
(5,9,7,19)
(5,9,7,20)
(5,9,8,1)
(5,9,8,2)
(5,9,8,3)
(5,9,8,4)
(5,9,8,5)
(5,9,8,6)
(5,9,8,7)
(5,9,8,8)
(5,9,8,9)
(5,9,8,10)
(5,9,8,11)
(5,9,8,12)
(5,9,8,13)
(5,9,8,14)
(5,9,8,15)
(5,9,8,16)
(5,9,8,17)
(5,9,8,18)
(5,9,8,19)
(5,9,8,20)
(5,9,9,1)
(5,9,9,2)
(5,9,9,3)
(5,9,9,4)
(5,9,9,5)
(5,9,9,6)
(5,9,9,7)
(5,9,9,8)
(5,9,9,9)
(5,9,9,10)
(5,9,9,11)
(5,9,9,12)
(5,9,9,13)
(5,9,9,14)
(5,9,9,15)
(5,9,9,16)
(5,9,9,17)
(5,9,9,18)
(5,9,9,19)
(5,9,9,20)
(5,9,10,1)
(5,9,10,2)
(5,9,10,3)
(5,9,10,4)
(5,9,10,5)
(5,9,10,6)
(5,9,10,7)
(5,9,10,8)
(5,9,10,9)
(5,9,10,10)
(5,9,10,11)
(5,9,10,12)
(5,9,10,13)
(5,9,10,14)
(5,9,10,15)
(5,9,10,16)
(5,9,10,17)
(5,9,10,18)
(5,9,10,19)
(5,9,10,20)
(5,10,6,1)
(5,10,6,2)
(5,10,6,3)
(5,10,6,4)
(5,10,6,5)
(5,10,6,6)
(5,10,6,7)
(5,10,6,8)
(5,10,6,9)
(5,10,6,10)
(5,10,6,11)
(5,10,6,12)
(5,10,6,13)
(5,10,6,14)
(5,10,6,15)
(5,10,6,16)
(5,10,6,17)
(5,10,6,18)
(5,10,6,19)
(5,10,6,20)
(5,10,7,1)
(5,10,7,2)
(5,10,7,3)
(5,10,7,4)
(5,10,7,5)
(5,10,7,6)
(5,10,7,7)
(5,10,7,8)
(5,10,7,9)
(5,10,7,10)
(5,10,7,11)
(5,10,7,12)
(5,10,7,13)
(5,10,7,14)
(5,10,7,15)
(5,10,7,16)
(5,10,7,17)
(5,10,7,18)
(5,10,7,19)
(5,10,7,20)
(5,10,8,1)
(5,10,8,2)
(5,10,8,3)
(5,10,8,4)
(5,10,8,5)
(5,10,8,6)
(5,10,8,7)
(5,10,8,8)
(5,10,8,9)
(5,10,8,10)
(5,10,8,11)
(5,10,8,12)
(5,10,8,13)
(5,10,8,14)
(5,10,8,15)
(5,10,8,16)
(5,10,8,17)
(5,10,8,18)
(5,10,8,19)
(5,10,8,20)
(5,10,9,1)
(5,10,9,2)
(5,10,9,3)
(5,10,9,4)
(5,10,9,5)
(5,10,9,6)
(5,10,9,7)
(5,10,9,8)
(5,10,9,9)
(5,10,9,10)
(5,10,9,11)
(5,10,9,12)
(5,10,9,13)
(5,10,9,14)
(5,10,9,15)
(5,10,9,16)
(5,10,9,17)
(5,10,9,18)
(5,10,9,19)
(5,10,9,20)
(5,10,10,1)
(5,10,10,2)
(5,10,10,3)
(5,10,10,4)
(5,10,10,5)
(5,10,10,6)
(5,10,10,7)
(5,10,10,8)
(5,10,10,9)
(5,10,10,10)
(5,10,10,11)
(5,10,10,12)
(5,10,10,13)
(5,10,10,14)
(5,10,10,15)
(5,10,10,16)
(5,10,10,17)
(5,10,10,18)
(5,10,10,19)
(5,10,10,20)
(5,11,6,1)
(5,11,6,2)
(5,11,6,3)
(5,11,6,4)
(5,11,6,5)
(5,11,6,6)
(5,11,6,7)
(5,11,6,8)
(5,11,6,9)
(5,11,6,10)
(5,11,6,11)
(5,11,6,12)
(5,11,6,13)
(5,11,6,14)
(5,11,6,15)
(5,11,6,16)
(5,11,6,17)
(5,11,6,18)
(5,11,6,19)
(5,11,6,20)
(5,11,7,1)
(5,11,7,2)
(5,11,7,3)
(5,11,7,4)
(5,11,7,5)
(5,11,7,6)
(5,11,7,7)
(5,11,7,8)
(5,11,7,9)
(5,11,7,10)
(5,11,7,11)
(5,11,7,12)
(5,11,7,13)
(5,11,7,14)
(5,11,7,15)
(5,11,7,16)
(5,11,7,17)
(5,11,7,18)
(5,11,7,19)
(5,11,7,20)
(5,11,8,1)
(5,11,8,2)
(5,11,8,3)
(5,11,8,4)
(5,11,8,5)
(5,11,8,6)
(5,11,8,7)
(5,11,8,8)
(5,11,8,9)
(5,11,8,10)
(5,11,8,11)
(5,11,8,12)
(5,11,8,13)
(5,11,8,14)
(5,11,8,15)
(5,11,8,16)
(5,11,8,17)
(5,11,8,18)
(5,11,8,19)
(5,11,8,20)
(5,11,9,1)
(5,11,9,2)
(5,11,9,3)
(5,11,9,4)
(5,11,9,5)
(5,11,9,6)
(5,11,9,7)
(5,11,9,8)
(5,11,9,9)
(5,11,9,10)
(5,11,9,11)
(5,11,9,12)
(5,11,9,13)
(5,11,9,14)
(5,11,9,15)
(5,11,9,16)
(5,11,9,17)
(5,11,9,18)
(5,11,9,19)
(5,11,9,20)
(5,11,10,1)
(5,11,10,2)
(5,11,10,3)
(5,11,10,4)
(5,11,10,5)
(5,11,10,6)
(5,11,10,7)
(5,11,10,8)
(5,11,10,9)
(5,11,10,10)
(5,11,10,11)
(5,11,10,12)
(5,11,10,13)
(5,11,10,14)
(5,11,10,15)
(5,11,10,16)
(5,11,10,17)
(5,11,10,18)
(5,11,10,19)
(5,11,10,20)
(5,12,6,1)
(5,12,6,2)
(5,12,6,3)
(5,12,6,4)
(5,12,6,5)
(5,12,6,6)
(5,12,6,7)
(5,12,6,8)
(5,12,6,9)
(5,12,6,10)
(5,12,6,11)
(5,12,6,12)
(5,12,6,13)
(5,12,6,14)
(5,12,6,15)
(5,12,6,16)
(5,12,6,17)
(5,12,6,18)
(5,12,6,19)
(5,12,6,20)
(5,12,7,1)
(5,12,7,2)
(5,12,7,3)
(5,12,7,4)
(5,12,7,5)
(5,12,7,6)
(5,12,7,7)
(5,12,7,8)
(5,12,7,9)
(5,12,7,10)
(5,12,7,11)
(5,12,7,12)
(5,12,7,13)
(5,12,7,14)
(5,12,7,15)
(5,12,7,16)
(5,12,7,17)
(5,12,7,18)
(5,12,7,19)
(5,12,7,20)
(5,12,8,1)
(5,12,8,2)
(5,12,8,3)
(5,12,8,4)
(5,12,8,5)
(5,12,8,6)
(5,12,8,7)
(5,12,8,8)
(5,12,8,9)
(5,12,8,10)
(5,12,8,11)
(5,12,8,12)
(5,12,8,13)
(5,12,8,14)
(5,12,8,15)
(5,12,8,16)
(5,12,8,17)
(5,12,8,18)
(5,12,8,19)
(5,12,8,20)
(5,12,9,1)
(5,12,9,2)
(5,12,9,3)
(5,12,9,4)
(5,12,9,5)
(5,12,9,6)
(5,12,9,7)
(5,12,9,8)
(5,12,9,9)
(5,12,9,10)
(5,12,9,11)
(5,12,9,12)
(5,12,9,13)
(5,12,9,14)
(5,12,9,15)
(5,12,9,16)
(5,12,9,17)
(5,12,9,18)
(5,12,9,19)
(5,12,9,20)
(5,12,10,1)
(5,12,10,2)
(5,12,10,3)
(5,12,10,4)
(5,12,10,5)
(5,12,10,6)
(5,12,10,7)
(5,12,10,8)
(5,12,10,9)
(5,12,10,10)
(5,12,10,11)
(5,12,10,12)
(5,12,10,13)
(5,12,10,14)
(5,12,10,15)
(5,12,10,16)
(5,12,10,17)
(5,12,10,18)
(5,12,10,19)
(5,12,10,20)
(5,13,6,1)
(5,13,6,2)
(5,13,6,3)
(5,13,6,4)
(5,13,6,5)
(5,13,6,6)
(5,13,6,7)
(5,13,6,8)
(5,13,6,9)
(5,13,6,10)
(5,13,6,11)
(5,13,6,12)
(5,13,6,13)
(5,13,6,14)
(5,13,6,15)
(5,13,6,16)
(5,13,6,17)
(5,13,6,18)
(5,13,6,19)
(5,13,6,20)
(5,13,7,1)
(5,13,7,2)
(5,13,7,3)
(5,13,7,4)
(5,13,7,5)
(5,13,7,6)
(5,13,7,7)
(5,13,7,8)
(5,13,7,9)
(5,13,7,10)
(5,13,7,11)
(5,13,7,12)
(5,13,7,13)
(5,13,7,14)
(5,13,7,15)
(5,13,7,16)
(5,13,7,17)
(5,13,7,18)
(5,13,7,19)
(5,13,7,20)
(5,13,8,1)
(5,13,8,2)
(5,13,8,3)
(5,13,8,4)
(5,13,8,5)
(5,13,8,6)
(5,13,8,7)
(5,13,8,8)
(5,13,8,9)
(5,13,8,10)
(5,13,8,11)
(5,13,8,12)
(5,13,8,13)
(5,13,8,14)
(5,13,8,15)
(5,13,8,16)
(5,13,8,17)
(5,13,8,18)
(5,13,8,19)
(5,13,8,20)
(5,13,9,1)
(5,13,9,2)
(5,13,9,3)
(5,13,9,4)
(5,13,9,5)
(5,13,9,6)
(5,13,9,7)
(5,13,9,8)
(5,13,9,9)
(5,13,9,10)
(5,13,9,11)
(5,13,9,12)
(5,13,9,13)
(5,13,9,14)
(5,13,9,15)
(5,13,9,16)
(5,13,9,17)
(5,13,9,18)
(5,13,9,19)
(5,13,9,20)
(5,13,10,1)
(5,13,10,2)
(5,13,10,3)
(5,13,10,4)
(5,13,10,5)
(5,13,10,6)
(5,13,10,7)
(5,13,10,8)
(5,13,10,9)
(5,13,10,10)
(5,13,10,11)
(5,13,10,12)
(5,13,10,13)
(5,13,10,14)
(5,13,10,15)
(5,13,10,16)
(5,13,10,17)
(5,13,10,18)
(5,13,10,19)
(5,13,10,20)
(5,14,6,1)
(5,14,6,2)
(5,14,6,3)
(5,14,6,4)
(5,14,6,5)
(5,14,6,6)
(5,14,6,7)
(5,14,6,8)
(5,14,6,9)
(5,14,6,10)
(5,14,6,11)
(5,14,6,12)
(5,14,6,13)
(5,14,6,14)
(5,14,6,15)
(5,14,6,16)
(5,14,6,17)
(5,14,6,18)
(5,14,6,19)
(5,14,6,20)
(5,14,7,1)
(5,14,7,2)
(5,14,7,3)
(5,14,7,4)
(5,14,7,5)
(5,14,7,6)
(5,14,7,7)
(5,14,7,8)
(5,14,7,9)
(5,14,7,10)
(5,14,7,11)
(5,14,7,12)
(5,14,7,13)
(5,14,7,14)
(5,14,7,15)
(5,14,7,16)
(5,14,7,17)
(5,14,7,18)
(5,14,7,19)
(5,14,7,20)
(5,14,8,1)
(5,14,8,2)
(5,14,8,3)
(5,14,8,4)
(5,14,8,5)
(5,14,8,6)
(5,14,8,7)
(5,14,8,8)
(5,14,8,9)
(5,14,8,10)
(5,14,8,11)
(5,14,8,12)
(5,14,8,13)
(5,14,8,14)
(5,14,8,15)
(5,14,8,16)
(5,14,8,17)
(5,14,8,18)
(5,14,8,19)
(5,14,8,20)
(5,14,9,1)
(5,14,9,2)
(5,14,9,3)
(5,14,9,4)
(5,14,9,5)
(5,14,9,6)
(5,14,9,7)
(5,14,9,8)
(5,14,9,9)
(5,14,9,10)
(5,14,9,11)
(5,14,9,12)
(5,14,9,13)
(5,14,9,14)
(5,14,9,15)
(5,14,9,16)
(5,14,9,17)
(5,14,9,18)
(5,14,9,19)
(5,14,9,20)
(5,14,10,1)
(5,14,10,2)
(5,14,10,3)
(5,14,10,4)
(5,14,10,5)
(5,14,10,6)
(5,14,10,7)
(5,14,10,8)
(5,14,10,9)
(5,14,10,10)
(5,14,10,11)
(5,14,10,12)
(5,14,10,13)
(5,14,10,14)
(5,14,10,15)
(5,14,10,16)
(5,14,10,17)
(5,14,10,18)
(5,14,10,19)
(5,14,10,20)
(5,15,6,1)
(5,15,6,2)
(5,15,6,3)
(5,15,6,4)
(5,15,6,5)
(5,15,6,6)
(5,15,6,7)
(5,15,6,8)
(5,15,6,9)
(5,15,6,10)
(5,15,6,11)
(5,15,6,12)
(5,15,6,13)
(5,15,6,14)
(5,15,6,15)
(5,15,6,16)
(5,15,6,17)
(5,15,6,18)
(5,15,6,19)
(5,15,6,20)
(5,15,7,1)
(5,15,7,2)
(5,15,7,3)
(5,15,7,4)
(5,15,7,5)
(5,15,7,6)
(5,15,7,7)
(5,15,7,8)
(5,15,7,9)
(5,15,7,10)
(5,15,7,11)
(5,15,7,12)
(5,15,7,13)
(5,15,7,14)
(5,15,7,15)
(5,15,7,16)
(5,15,7,17)
(5,15,7,18)
(5,15,7,19)
(5,15,7,20)
(5,15,8,1)
(5,15,8,2)
(5,15,8,3)
(5,15,8,4)
(5,15,8,5)
(5,15,8,6)
(5,15,8,7)
(5,15,8,8)
(5,15,8,9)
(5,15,8,10)
(5,15,8,11)
(5,15,8,12)
(5,15,8,13)
(5,15,8,14)
(5,15,8,15)
(5,15,8,16)
(5,15,8,17)
(5,15,8,18)
(5,15,8,19)
(5,15,8,20)
(5,15,9,1)
(5,15,9,2)
(5,15,9,3)
(5,15,9,4)
(5,15,9,5)
(5,15,9,6)
(5,15,9,7)
(5,15,9,8)
(5,15,9,9)
(5,15,9,10)
(5,15,9,11)
(5,15,9,12)
(5,15,9,13)
(5,15,9,14)
(5,15,9,15)
(5,15,9,16)
(5,15,9,17)
(5,15,9,18)
(5,15,9,19)
(5,15,9,20)
(5,15,10,1)
(5,15,10,2)
(5,15,10,3)
(5,15,10,4)
(5,15,10,5)
(5,15,10,6)
(5,15,10,7)
(5,15,10,8)
(5,15,10,9)
(5,15,10,10)
(5,15,10,11)
(5,15,10,12)
(5,15,10,13)
(5,15,10,14)
(5,15,10,15)
(5,15,10,16)
(5,15,10,17)
(5,15,10,18)
(5,15,10,19)
(5,15,10,20)
(5,16,6,1)
(5,16,6,2)
(5,16,6,3)
(5,16,6,4)
(5,16,6,5)
(5,16,6,6)
(5,16,6,7)
(5,16,6,8)
(5,16,6,9)
(5,16,6,10)
(5,16,6,11)
(5,16,6,12)
(5,16,6,13)
(5,16,6,14)
(5,16,6,15)
(5,16,6,16)
(5,16,6,17)
(5,16,6,18)
(5,16,6,19)
(5,16,6,20)
(5,16,7,1)
(5,16,7,2)
(5,16,7,3)
(5,16,7,4)
(5,16,7,5)
(5,16,7,6)
(5,16,7,7)
(5,16,7,8)
(5,16,7,9)
(5,16,7,10)
(5,16,7,11)
(5,16,7,12)
(5,16,7,13)
(5,16,7,14)
(5,16,7,15)
(5,16,7,16)
(5,16,7,17)
(5,16,7,18)
(5,16,7,19)
(5,16,7,20)
(5,16,8,1)
(5,16,8,2)
(5,16,8,3)
(5,16,8,4)
(5,16,8,5)
(5,16,8,6)
(5,16,8,7)
(5,16,8,8)
(5,16,8,9)
(5,16,8,10)
(5,16,8,11)
(5,16,8,12)
(5,16,8,13)
(5,16,8,14)
(5,16,8,15)
(5,16,8,16)
(5,16,8,17)
(5,16,8,18)
(5,16,8,19)
(5,16,8,20)
(5,16,9,1)
(5,16,9,2)
(5,16,9,3)
(5,16,9,4)
(5,16,9,5)
(5,16,9,6)
(5,16,9,7)
(5,16,9,8)
(5,16,9,9)
(5,16,9,10)
(5,16,9,11)
(5,16,9,12)
(5,16,9,13)
(5,16,9,14)
